model,wavelength,weight_mean,weight_std
Gaussian-smoothed + Functional linear SVM (sigma=6.0),804.0,-1.0291159842565651,1.2249225348572577
Gaussian-smoothed + Functional linear SVM (sigma=6.0),806.0,-0.2805000794775563,1.1940627253213318
Gaussian-smoothed + Functional linear SVM (sigma=6.0),808.0,0.29998970034605077,1.5062519817955946
Gaussian-smoothed + Functional linear SVM (sigma=6.0),810.0,0.46353069827244076,1.7109085412859086
Gaussian-smoothed + Functional linear SVM (sigma=6.0),812.0,0.10908612417388289,1.7233014541845295
Gaussian-smoothed + Functional linear SVM (sigma=6.0),814.0,-0.684129049858411,1.8695020504934678
Gaussian-smoothed + Functional linear SVM (sigma=6.0),816.0,-1.6850404771954846,2.4109800492333755
Gaussian-smoothed + Functional linear SVM (sigma=6.0),818.0,-2.586178849077902,3.0799017324862707
Gaussian-smoothed + Functional linear SVM (sigma=6.0),820.0,-3.1007977606852206,3.492746890091863
Gaussian-smoothed + Functional linear SVM (sigma=6.0),822.0,-3.05286053529021,3.4471924967772036
Gaussian-smoothed + Functional linear SVM (sigma=6.0),824.0,-2.4330870731899843,2.9776450847621487
Gaussian-smoothed + Functional linear SVM (sigma=6.0),826.0,-1.4021317358831655,2.377606778066503
Gaussian-smoothed + Functional linear SVM (sigma=6.0),828.0,-0.23794638020286044,2.12070101968184
Gaussian-smoothed + Functional linear SVM (sigma=6.0),830.0,0.7545505900786104,2.3212093428674447
Gaussian-smoothed + Functional linear SVM (sigma=6.0),832.0,1.3378388195344164,2.5437073188924617
Gaussian-smoothed + Functional linear SVM (sigma=6.0),834.0,1.4067677622907642,2.4829427922183576
Gaussian-smoothed + Functional linear SVM (sigma=6.0),836.0,1.0062319882107635,2.1495304874573287
Gaussian-smoothed + Functional linear SVM (sigma=6.0),838.0,0.3035016566628967,1.7990141390375556
Gaussian-smoothed + Functional linear SVM (sigma=6.0),840.0,-0.4695755640164086,1.7602275164485952
Gaussian-smoothed + Functional linear SVM (sigma=6.0),842.0,-1.0853988535167343,2.0008201839875324
Gaussian-smoothed + Functional linear SVM (sigma=6.0),844.0,-1.3829451290596533,2.203006103739015
Gaussian-smoothed + Functional linear SVM (sigma=6.0),846.0,-1.3090085163609848,2.186683053239705
Gaussian-smoothed + Functional linear SVM (sigma=6.0),848.0,-0.9277936102763306,1.9563183386516292
Gaussian-smoothed + Functional linear SVM (sigma=6.0),850.0,-0.39578532949844486,1.626898967466499
Gaussian-smoothed + Functional linear SVM (sigma=6.0),852.0,0.09019443769952408,1.341667614106237
Gaussian-smoothed + Functional linear SVM (sigma=6.0),854.0,0.354038949398497,1.1948383738955193
Gaussian-smoothed + Functional linear SVM (sigma=6.0),856.0,0.29029268117263085,1.2250938309276456
Gaussian-smoothed + Functional linear SVM (sigma=6.0),858.0,-0.11095968152035392,1.4624199569530454
Gaussian-smoothed + Functional linear SVM (sigma=6.0),860.0,-0.7675706662789769,1.878094080749558
Gaussian-smoothed + Functional linear SVM (sigma=6.0),862.0,-1.5317224246053749,2.354059609824749
Gaussian-smoothed + Functional linear SVM (sigma=6.0),864.0,-2.2297255431014857,2.7468136713906635
Gaussian-smoothed + Functional linear SVM (sigma=6.0),866.0,-2.705186746000925,2.9439342368777432
Gaussian-smoothed + Functional linear SVM (sigma=6.0),868.0,-2.856119893884586,2.893641992862324
Gaussian-smoothed + Functional linear SVM (sigma=6.0),870.0,-2.657572621392763,2.6155292778310857
Gaussian-smoothed + Functional linear SVM (sigma=6.0),872.0,-2.1638924273013957,2.1931450142232403
Gaussian-smoothed + Functional linear SVM (sigma=6.0),874.0,-1.4899803860140386,1.7493578705195485
Gaussian-smoothed + Functional linear SVM (sigma=6.0),876.0,-0.7777362009689952,1.4039213576401959
Gaussian-smoothed + Functional linear SVM (sigma=6.0),878.0,-0.15906434712468528,1.2117696921893102
Gaussian-smoothed + Functional linear SVM (sigma=6.0),880.0,0.27291381386547586,1.1326951194686572
Gaussian-smoothed + Functional linear SVM (sigma=6.0),882.0,0.47757820981462173,1.1004803750809975
Gaussian-smoothed + Functional linear SVM (sigma=6.0),884.0,0.46521687285962293,1.0895125603740867
Gaussian-smoothed + Functional linear SVM (sigma=6.0),886.0,0.28455074450687506,1.0991468330034522
Gaussian-smoothed + Functional linear SVM (sigma=6.0),888.0,0.005093566054853604,1.121085721021917
Gaussian-smoothed + Functional linear SVM (sigma=6.0),890.0,-0.30087334980239844,1.1407915362009344
Gaussian-smoothed + Functional linear SVM (sigma=6.0),892.0,-0.5732678331621668,1.1562123280114436
Gaussian-smoothed + Functional linear SVM (sigma=6.0),894.0,-0.7736022647802698,1.1786809685939421
Gaussian-smoothed + Functional linear SVM (sigma=6.0),896.0,-0.8872267719897766,1.2114133373920029
Gaussian-smoothed + Functional linear SVM (sigma=6.0),898.0,-0.918452086067399,1.2340473440122615
Gaussian-smoothed + Functional linear SVM (sigma=6.0),900.0,-0.8807878673369827,1.215629472584483
Gaussian-smoothed + Functional linear SVM (sigma=6.0),902.0,-0.7862590937815375,1.1404164925466824
Gaussian-smoothed + Functional linear SVM (sigma=6.0),904.0,-0.6378639569780611,1.0228480582041934
Gaussian-smoothed + Functional linear SVM (sigma=6.0),906.0,-0.42761192835342565,0.9044993284655727
Gaussian-smoothed + Functional linear SVM (sigma=6.0),908.0,-0.14028140530296054,0.8314623487087767
Gaussian-smoothed + Functional linear SVM (sigma=6.0),910.0,0.23873202813211325,0.8214103999754349
Gaussian-smoothed + Functional linear SVM (sigma=6.0),912.0,0.7139061957873755,0.8633321434052086
Gaussian-smoothed + Functional linear SVM (sigma=6.0),914.0,1.271018282140529,0.9560181240132037
Gaussian-smoothed + Functional linear SVM (sigma=6.0),916.0,1.8720955075268801,1.1155510611653285
Gaussian-smoothed + Functional linear SVM (sigma=6.0),918.0,2.45629199451325,1.3368891653175474
Gaussian-smoothed + Functional linear SVM (sigma=6.0),920.0,2.948173561384142,1.572970257787794
Gaussian-smoothed + Functional linear SVM (sigma=6.0),922.0,3.2727172876960524,1.7558290265427179
Gaussian-smoothed + Functional linear SVM (sigma=6.0),924.0,3.3733264075061777,1.8277932761485842
Gaussian-smoothed + Functional linear SVM (sigma=6.0),926.0,3.2270067607808217,1.7638151310149208
Gaussian-smoothed + Functional linear SVM (sigma=6.0),928.0,2.851354560475855,1.583169966536621
Gaussian-smoothed + Functional linear SVM (sigma=6.0),930.0,2.3012791425186325,1.3514202068161165
Gaussian-smoothed + Functional linear SVM (sigma=6.0),932.0,1.6574338596462617,1.1674381086002354
Gaussian-smoothed + Functional linear SVM (sigma=6.0),934.0,1.0107393064377954,1.1082940699310493
Gaussian-smoothed + Functional linear SVM (sigma=6.0),936.0,0.44726968226932806,1.1500751377168605
Gaussian-smoothed + Functional linear SVM (sigma=6.0),938.0,0.03604672475891802,1.2018687556595096
Gaussian-smoothed + Functional linear SVM (sigma=6.0),940.0,-0.17951680521781732,1.2031913796532065
Gaussian-smoothed + Functional linear SVM (sigma=6.0),942.0,-0.18664426248687438,1.1541501035534465
Gaussian-smoothed + Functional linear SVM (sigma=6.0),944.0,-0.0046087394893262225,1.1007702413970166
Gaussian-smoothed + Functional linear SVM (sigma=6.0),946.0,0.31823108897698377,1.0929626856825092
Gaussian-smoothed + Functional linear SVM (sigma=6.0),948.0,0.7127439157340334,1.1291723099678432
Gaussian-smoothed + Functional linear SVM (sigma=6.0),950.0,1.102595188412427,1.1546395155188136
Gaussian-smoothed + Functional linear SVM (sigma=6.0),952.0,1.4206829647958765,1.115920592264828
Gaussian-smoothed + Functional linear SVM (sigma=6.0),954.0,1.6238026058013821,1.0014702696480697
Gaussian-smoothed + Functional linear SVM (sigma=6.0),956.0,1.7005938426208187,0.8519315850568885
Gaussian-smoothed + Functional linear SVM (sigma=6.0),958.0,1.6702613192188198,0.745415644400576
Gaussian-smoothed + Functional linear SVM (sigma=6.0),960.0,1.5733792659000825,0.7325392834738662
Gaussian-smoothed + Functional linear SVM (sigma=6.0),962.0,1.458812044526475,0.7690672380974723
Gaussian-smoothed + Functional linear SVM (sigma=6.0),964.0,1.3710301829377847,0.779978734721069
Gaussian-smoothed + Functional linear SVM (sigma=6.0),966.0,1.3405160740257807,0.7457423530034123
Gaussian-smoothed + Functional linear SVM (sigma=6.0),968.0,1.3781260157099382,0.7268042575087752
Gaussian-smoothed + Functional linear SVM (sigma=6.0),970.0,1.4732998166360542,0.8203082472275001
Gaussian-smoothed + Functional linear SVM (sigma=6.0),972.0,1.5959914439282286,1.0255291127010893
Gaussian-smoothed + Functional linear SVM (sigma=6.0),974.0,1.7025683090010029,1.2387040527007986
Gaussian-smoothed + Functional linear SVM (sigma=6.0),976.0,1.7458956830703811,1.355382447824547
Gaussian-smoothed + Functional linear SVM (sigma=6.0),978.0,1.6887258073981462,1.3110359374619525
Gaussian-smoothed + Functional linear SVM (sigma=6.0),980.0,1.5173455714024913,1.0959474391493684
Gaussian-smoothed + Functional linear SVM (sigma=6.0),982.0,1.2504105059278192,0.7737296145517141
Gaussian-smoothed + Functional linear SVM (sigma=6.0),984.0,0.938095033819738,0.5316737667656937
Gaussian-smoothed + Functional linear SVM (sigma=6.0),986.0,0.6502313374459017,0.6052116809094676
Gaussian-smoothed + Functional linear SVM (sigma=6.0),988.0,0.4572732575499073,0.7863122127969772
Gaussian-smoothed + Functional linear SVM (sigma=6.0),990.0,0.4110683640283319,0.8385308708326562
Gaussian-smoothed + Functional linear SVM (sigma=6.0),992.0,0.5314229705411555,0.7232834868670348
Gaussian-smoothed + Functional linear SVM (sigma=6.0),994.0,0.800681597902955,0.5852878140190615
Gaussian-smoothed + Functional linear SVM (sigma=6.0),996.0,1.1652091803622215,0.7533205425589671
Gaussian-smoothed + Functional linear SVM (sigma=6.0),998.0,1.5418354108638113,1.1569559195436123
Gaussian-smoothed + Functional linear SVM (sigma=6.0),1000.0,1.828895234693405,1.505085499246943
Gaussian-smoothed + Functional linear SVM (sigma=6.0),1002.0,1.9239334657391582,1.6145574935154818
Gaussian-smoothed + Functional linear SVM (sigma=6.0),1004.0,1.7510140962720018,1.3883427101323964
Gaussian-smoothed + Functional linear SVM (sigma=6.0),1006.0,1.296451548099941,0.8564077332796037
Gaussian-smoothed + Functional linear SVM (sigma=6.0),1008.0,0.6400485855937044,0.4714468804604114
Gaussian-smoothed + Functional linear SVM (sigma=6.0),1010.0,-0.04451560580810266,0.9759451097772933
Gaussian-smoothed + Functional linear SVM (sigma=6.0),1012.0,-0.541005492679261,1.38357777619411
Gaussian-smoothed + Functional linear SVM (sigma=6.0),1014.0,-0.6761998215294253,1.2873396503970331
Gaussian-smoothed + Functional linear SVM (sigma=6.0),1016.0,-0.38429894245845087,0.6415280020925505
Gaussian-smoothed + Functional linear SVM (sigma=6.0),1018.0,0.29019753038923163,0.735729804820532
Gaussian-smoothed + Functional linear SVM (sigma=6.0),1020.0,1.2378970694247322,2.2294082304120155
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),336.0,2.0940365947354196,4.127119800779301
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),338.0,1.559080522315411,3.262431083195121
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),340.0,-0.5549161831412045,2.5385162433520074
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),342.0,-2.810215180307959,3.8569304032652996
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),344.0,-2.2852519518616132,3.55333602922283
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),346.0,0.6429236927510432,1.7921737410295986
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),348.0,2.614919413097259,2.365721842916421
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),350.0,1.7136609280202413,2.1147401980029943
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),352.0,-0.27655565930034226,2.008307577907964
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),354.0,-0.4208520549995018,1.67877030386597
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),356.0,0.7289186412203512,1.586697273165617
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),358.0,1.2533273981564568,1.8839957664467268
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),360.0,1.2374622798809471,1.8323420364506056
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),362.0,2.059858276548168,2.6400328336244354
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),364.0,3.589465016066791,3.792119845069731
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),366.0,4.069048490611925,3.865575398517747
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),368.0,2.4527841891480024,2.4069826989110363
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),370.0,-0.06414612918136817,1.186288422403503
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),372.0,-1.1718057519409357,1.9465733835972088
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),374.0,-0.4844051003814016,1.9930552537326576
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),376.0,0.45440710826497765,1.6515987417378364
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),378.0,0.19484697257628963,2.117608525682117
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),380.0,-1.6002781532963744,2.7931465360642487
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),382.0,-3.839995753876152,3.7320598447449087
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),384.0,-5.161337346468243,4.739545430728325
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),386.0,-4.95714041292342,4.920162714953886
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),388.0,-2.953857330594538,3.899821825174442
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),390.0,0.5342241616280308,2.2566626337119438
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),392.0,3.8997148391409486,2.624426043030904
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),394.0,5.2876270210143,3.509389883566134
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),396.0,4.393450147369158,3.112496548621472
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),398.0,2.436943122923936,1.9930007573591868
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),400.0,1.0714515328172594,1.3307659485466812
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),402.0,1.4034110494554708,1.7440798610372557
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),404.0,3.3157143030942438,2.788326206339109
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),406.0,5.614908431822647,4.018323012883909
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),408.0,6.997730636861694,4.913190516898476
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),410.0,6.8776395690253125,5.0154810879666085
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),412.0,5.541140613962017,4.1350985146141275
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),414.0,3.8696582230939085,2.6121826070661713
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),416.0,2.85618943892424,1.5474031468909588
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),418.0,3.09093667162245,1.8776067466416575
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),420.0,4.530164906272244,2.8311523443562456
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),422.0,6.644675060070929,4.4575355448904395
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),424.0,8.704816932053905,6.303176640693294
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),426.0,9.998562945011065,7.45800222750554
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),428.0,10.005611350387994,7.353410858284
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),430.0,8.56411304332741,6.045098944349494
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),432.0,5.955420170722634,4.119616420682568
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),434.0,2.8054447262346742,2.5212309088318254
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),436.0,-0.16030233168568148,2.4491907241302817
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),438.0,-2.3775304109918243,3.3664981825223173
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),440.0,-3.6165708108861025,4.101733725400235
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),442.0,-3.994146949926082,4.4192470732315465
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),444.0,-3.836656050900834,4.543326421691166
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),446.0,-3.481130897841374,4.745113972592071
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),448.0,-3.1149837546183585,4.929267022862308
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),450.0,-2.7238164329693846,4.741385651583765
